التقرير,جرد الماكينات
تاريخ الإصدار,2026-09-08T17:34:44.879Z
عوامل التصفية,—

الرقم التسلسلي,الموديل,الحالة,الفرع,نوع الحائز,الحائز,نهاية الضمان,سعر الشراء,تكلفة الإصلاح,عدد الإصلاحات
SN-M_489567_0784_24,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_497010_9563_34,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_498074_7778_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,640,1
SN-M_526962_5142_8,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_538311_6929_5,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_628019_9044_20,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_655844_6192_10,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_663380_3834_39,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_666195_8522_3,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_680167_7981_23,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,800,1
SN-M_687817_6433_9,إنجينيكو موف 5000,UNDER_MAINTENANCE,—,WAREHOUSE,ورشة الاختبار,2026-12-30,4200,0,0
SN-M_708633_7211_25,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,1
SN-M_714221_0036_46,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,0,900,1
SN-M_716248_0319_52,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_814148_6965_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,900,1
SN-M_892628_0841_47,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,200,1
SN-M_893494_0470_14,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,1
SN-M_900068_2276_45,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,450,3
SN-M_902395_4719_7,إنجينيكو موف 5000,IN_TRANSIT,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,10,1
SN-M_903218_4678_22,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,300,1
SN-M_912974_6929_50,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_915415_4927_12,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,80,1
SN-M_922625_4992_2,إنجينيكو موف 5000,AT_FACTORY,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_953979_2545_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,1200,1
SN-M_963250_1848_31,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_983305_6024_44,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-N_000370_3085_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع الإشعارات,SUPERVISOR,مشرف الإشعارات,,0,0,0
SN-N_001574_9227_16,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_037080_3004_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_038790_1246_19,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_063121_5016_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_116594_5898_20,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_275966_3067_3,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_323750_8389_1,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_354444_5196_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_406403_8098_21,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_448469_6353_10,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-N_530024_7094_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_673519_3757_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,500,1
SN-N_674732_3621_17,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_721750_7637_8,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع الإشعارات,REPRESENTATIVE,مندوب الإشعارات,,0,0,0
SN-N_745815_2772_11,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_770039_0031_5,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_836916_7161_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_866926_4659_18,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_876300_5789_4,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_937187_4156_14,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-R_036490_1797_28,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,3900,0,0
SN-R_057826_8467_42,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,,4200,400,1
SN-R_117043_8540_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التقارير الآخر,SUPERVISOR,مشرف الفرع الآخر,2026-09-27,4200,0,0
SN-R_224393_9841_26,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_224447_1579_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,2026-09-27,4200,0,0
SN-R_346063_0972_32,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_461428_7733_40,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_703653_9388_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التقارير,REPRESENTATIVE,مندوب التقارير,2026-09-27,4200,0,0
SN-R_841843_0349_4,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-09-27,4200,0,0
SN-R_854634_9744_30,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_867829_0031_43,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_908031_7733_38,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-S_013751_3334_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_045168_7520_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_115410_1925_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_137056_4556_18,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_137314_0351_10,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_177231_3348_11,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_268762_3009_23,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_285965_2469_20,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر الطابور,,0,0,0
SN-S_304730_8549_21,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_384566_6398_5,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_420104_1465_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_430222_8025_3,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_629773_4422_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_642650_6813_25,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_685561_6277_13,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_707175_4711_24,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر الصور,,0,0,0
SN-S_708397_5608_4,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_752265_3212_26,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_784577_6968_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_786180_1329_17,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_813389_4221_19,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_815018_8718_22,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_904185_4179_9,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_914770_2137_14,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_927888_0793_8,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_944143_1003_6,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر التسليم,,0,0,0
SN-T_012760_0557_26,إنجينيكو موف 5000,IN_TRANSIT,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_013846_3900_22,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_015510_4462_17,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_031374_3623_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_044254_8102_25,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_147046_8166_8,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_156286_4550_4,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_355957_9614_23,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_366725_9908_14,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التسليمات,REPRESENTATIVE,مندوب التسليمات,,0,0,0
SN-T_411152_1132_24,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_451334_7051_7,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_456392_8637_20,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_461174_0298_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_479396_1002_19,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_495695_7642_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_496387_3067_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_542819_2747_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_575501_9518_28,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_615248_3847_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_623440_9443_16,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_658175_8336_11,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_672616_4456_27,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_696700_7569_5,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_708326_6040_10,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,0,0,0
SN-T_723460_6817_1,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,0,0
SN-T_746999_2629_29,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_761243_7421_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_897969_0386_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_998257_7875_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-V_015041_1051_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_022682_6037_5,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_072186_5167_9,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المخالفات,REPRESENTATIVE,مندوب المخالفات,,0,0,0
SN-V_118274_6074_15,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_208050_2204_4,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_220606_5736_2,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_355070_4052_16,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_616039_8558_13,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_669734_1449_12,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_763600_4270_14,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_772177_9891_10,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_859172_9829_8,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المخالفات,REPRESENTATIVE,مندوب المخالفات,,0,0,0
SN-V_890413_4436_6,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_890797_5220_1,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_967393_9624_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_992300_7312_11,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-X_846955_9540,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
