التقرير,جرد الماكينات
تاريخ الإصدار,2026-09-08T21:00:50.646Z
عوامل التصفية,—

الرقم التسلسلي,الموديل,الحالة,الفرع,نوع الحائز,الحائز,نهاية الضمان,سعر الشراء,تكلفة الإصلاح,عدد الإصلاحات
SN-T_668999_0437_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_674452_4649_28,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_683662_6385_7,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_703843_4234_25,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_742660_9639_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع الحمل,REPRESENTATIVE,مستخدم اختبار,,0,0,0
SN-T_752983_6209_22,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_849797_9944_27,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_852121_7042_1,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,0,0
SN-T_876127_4453_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_930263_9386_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_931639_0809_23,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_981280_2072_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
