التقرير,جرد الماكينات
تاريخ الإصدار,2026-09-08T14:34:17.630Z
عوامل التصفية,—

الرقم التسلسلي,الموديل,الحالة,الفرع,نوع الحائز,الحائز,نهاية الضمان,سعر الشراء,تكلفة الإصلاح,عدد الإصلاحات
SN-R_228821_1338_42,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,,4200,400,1
SN-R_488710_2001_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,2026-09-27,4200,0,0
SN-R_623363_9154_28,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,3900,0,0
SN-R_629402_0509_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التقارير الآخر,SUPERVISOR,مشرف الفرع الآخر,2026-09-27,4200,0,0
SN-R_630841_6814_38,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_797758_0419_40,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_871211_9822_4,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-09-27,4200,0,0
SN-R_930577_7378_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التقارير,REPRESENTATIVE,مندوب التقارير,2026-09-27,4200,0,0
SN-R_939029_4796_43,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_945219_5599_32,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
