التقرير,جرد الماكينات
تاريخ الإصدار,2026-09-08T14:50:40.100Z
عوامل التصفية,—

الرقم التسلسلي,الموديل,الحالة,الفرع,نوع الحائز,الحائز,نهاية الضمان,سعر الشراء,تكلفة الإصلاح,عدد الإصلاحات
SN-D_938285_1904_24,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,1000,900,1
SN-D_942710_8312_7,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,4200,0,0
SN-M_043058_6046_2,إنجينيكو موف 5000,AT_FACTORY,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_043955_4823_52,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_059582_2249_31,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_154052_7374_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,1200,1
SN-M_154262_5865_5,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_154985_0144_10,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_174029_9095_11,إنجينيكو موف 5000,UNDER_MAINTENANCE,—,WAREHOUSE,ورشة الاختبار,2026-12-30,4200,0,0
SN-M_193713_2180_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,900,1
SN-M_198041_1389_17,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,275,1
SN-M_200621_8383_14,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,1
SN-M_212489_9502_39,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_264351_1828_24,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_311484_1720_45,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,450,3
SN-M_320050_8242_44,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_321946_7773_23,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,800,1
SN-M_327029_8705_34,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_345823_0268_48,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,200,1
SN-M_371637_6560_25,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,1
SN-M_404246_6542_12,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,80,1
SN-M_410181_0231_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,640,1
SN-M_413730_2320_49,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,90,1
SN-M_466938_0458_19,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_510614_6415_4,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2025-06-29,4200,0,0
SN-M_565078_8618_1,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,350,1
SN-M_574800_0640_27,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,3900,0,1
SN-M_623569_7439_22,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,300,1
SN-M_640942_3601_8,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_651296_3778_51,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_679183_7849_6,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,350,2
SN-M_710463_8212_3,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_732048_3053_20,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_767522_8768_37,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_824755_2152_47,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,200,1
SN-M_848922_9359_35,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_886110_9063_50,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_894799_7314_13,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,350,1
SN-M_909990_1501_46,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,0,900,1
SN-M_922472_9945_29,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,1
SN-M_924132_8072_9,إنجينيكو موف 5000,UNDER_MAINTENANCE,—,WAREHOUSE,ورشة الاختبار,2026-12-30,4200,0,0
SN-M_944933_0206_15,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,420,1
SN-M_946364_5564_7,إنجينيكو موف 5000,IN_TRANSIT,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,10,1
SN-M_971296_2418_41,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,600,1
SN-N_027137_9281_5,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_031762_9708_10,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-N_117816_5265_14,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_153089_3640_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_158816_8818_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_208922_0120_11,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_258098_9732_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,500,1
SN-N_293851_8852_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_297121_6701_17,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_420659_4668_1,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_431804_7694_3,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_499637_3675_16,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_540387_3437_18,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_571731_9493_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع الإشعارات,SUPERVISOR,مشرف الإشعارات,,0,0,0
SN-N_627645_4580_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_632050_1928_8,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع الإشعارات,REPRESENTATIVE,مندوب الإشعارات,,0,0,0
SN-N_760055_4239_19,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_810851_1990_20,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_841297_7303_4,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_924376_9111_21,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_936979_4489_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-R_173477_6542_32,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_256111_8379_30,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_303270_3060_28,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,3900,0,0
SN-R_348131_8215_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التقارير الآخر,SUPERVISOR,مشرف الفرع الآخر,2026-09-27,4200,0,0
SN-R_385852_4970_4,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-09-27,4200,0,0
SN-R_444235_7616_40,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_493561_1890_26,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_612021_7283_43,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_628461_4456_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,2026-09-27,4200,0,0
SN-R_736164_5121_38,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_848762_4769_42,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,,4200,400,1
SN-R_892596_9589_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التقارير,REPRESENTATIVE,مندوب التقارير,2026-09-27,4200,0,0
SN-S_009399_8560_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_058311_6272_23,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_100399_8913_13,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_157724_1461_8,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_321975_4547_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_328386_4964_24,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر الصور,,0,0,0
SN-S_340160_6963_3,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_390897_8818_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_554681_6582_11,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_559208_1672_6,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر التسليم,,0,0,0
SN-S_589539_2443_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_617852_3279_19,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_634195_7542_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_653989_7716_21,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_670747_7227_9,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_712154_9521_17,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_772228_0366_10,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_784355_0166_14,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_804764_9353_20,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر الطابور,,0,0,0
SN-S_864726_9961_22,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_864751_1330_4,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_871180_9946_26,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_898468_3489_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_921359_5855_18,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_942335_6678_5,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_989892_0619_25,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-T_015720_7599_24,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_150372_2399_10,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,0,0,0
SN-T_161986_8861_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_163012_5261_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_208113_1512_7,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_276998_3227_16,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_348786_6321_23,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_393491_7821_5,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_398732_3425_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_400083_6539_4,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_440734_2899_26,إنجينيكو موف 5000,IN_TRANSIT,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_441426_5013_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_470382_0184_22,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_477981_9446_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_511059_4924_29,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_560331_9222_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_579850_0215_8,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_582175_7239_20,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_624169_6229_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_666350_9183_11,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_705237_0193_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_719190_8112_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_768825_0026_19,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_808190_2170_1,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,0,0
SN-T_853822_0374_27,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_871752_3003_25,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_918822_3918_28,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_944546_9531_14,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التسليمات,REPRESENTATIVE,مندوب التسليمات,,0,0,0
SN-T_996885_8175_17,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-V_032444_7059_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_056923_8424_9,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المخالفات,REPRESENTATIVE,مندوب المخالفات,,0,0,0
SN-V_137051_7225_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_151357_7313_14,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_211764_9721_5,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_306844_3129_6,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_419753_6056_2,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_562970_4952_16,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_570315_3544_13,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_618935_8695_12,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_702960_7598_4,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_742793_7625_10,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_854324_5221_1,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_863729_6840_11,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_870994_4094_15,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_983805_0530_8,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المخالفات,REPRESENTATIVE,مندوب المخالفات,,0,0,0
SN-X_898584_6567,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
