التقرير,جرد الماكينات
تاريخ الإصدار,2026-09-08T14:43:10.392Z
عوامل التصفية,—

الرقم التسلسلي,الموديل,الحالة,الفرع,نوع الحائز,الحائز,نهاية الضمان,سعر الشراء,تكلفة الإصلاح,عدد الإصلاحات
SN-D_517342_4199_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-D_583568_6975_4,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,4200,0,0
SN-D_589507_7670_8,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,,4200,0,0
SN-D_599199_7185_25,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,1000,500,1
SN-D_603793_7220_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,4200,0,0
SN-D_633661_3607_6,إنجينيكو موف 5000,WITH_MERCHANT,فرع الإحلال,MERCHANT,محل تاجر T_103572_6535,,4200,0,0
SN-D_641724_1940_23,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,1000,450,1
SN-D_749781_5541_15,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,4000,2500,1
SN-D_768861_6384_20,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,10000,100,1
SN-D_842139_8048_10,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,4200,0,0
SN-D_857413_0269_7,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,4200,0,0
SN-D_929281_0412_24,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,1000,900,1
SN-D_933298_4316_17,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,4200,250,1
SN-D_996382_0417_12,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,4200,0,0
SN-M_081211_1905_49,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,90,1
SN-M_107151_4930_25,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,1
SN-M_116882_6806_5,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_171373_6395_8,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_202973_2686_3,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_216443_5965_22,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,300,1
SN-M_234732_8709_13,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,350,1
SN-M_240278_3781_9,إنجينيكو موف 5000,UNDER_MAINTENANCE,—,WAREHOUSE,ورشة الاختبار,2026-12-30,4200,0,0
SN-M_287218_5904_35,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_292831_8771_23,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,800,1
SN-M_294690_0959_48,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,200,1
SN-M_332906_3191_27,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,3900,0,1
SN-M_349435_7079_4,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2025-06-29,4200,0,0
SN-M_352308_4492_47,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,200,1
SN-M_364977_1355_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,900,1
SN-M_366218_9583_31,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_371875_1691_7,إنجينيكو موف 5000,IN_TRANSIT,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,10,1
SN-M_377374_8762_44,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_386338_8219_1,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,350,1
SN-M_391758_9207_10,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_433662_5021_39,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_449669_5297_19,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_457756_4556_34,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_478083_7643_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,1200,1
SN-M_501451_7311_46,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,0,900,1
SN-M_579661_6301_11,إنجينيكو موف 5000,UNDER_MAINTENANCE,—,WAREHOUSE,ورشة الاختبار,2026-12-30,4200,0,0
SN-M_582715_4497_12,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,80,1
SN-M_613437_5497_50,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_667907_0955_6,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,350,2
SN-M_722687_1737_17,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,275,1
SN-M_807529_7387_2,إنجينيكو موف 5000,AT_FACTORY,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_810677_5020_37,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,0
SN-M_817737_7794_51,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-12-30,4200,0,0
SN-M_853486_8281_52,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_864989_3117_41,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,600,1
SN-M_883847_5727_45,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,450,3
SN-M_883986_5638_29,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,2026-12-30,4200,0,1
SN-M_889129_1981_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,640,1
SN-M_909016_6730_20,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-M_947410_5990_14,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,1
SN-M_949128_6804_15,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,420,1
SN-M_962205_6805_24,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,2026-12-30,4200,0,0
SN-N_081830_3709_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_109686_5631_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_456666_8833_19,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_457877_0632_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_463583_4391_4,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_468386_2801_1,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_469218_1158_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_495268_3771_17,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_496649_3463_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_522449_4738_3,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_568992_9546_18,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_624792_4388_5,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_661908_1828_20,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_672866_1325_16,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_675929_7062_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,500,1
SN-N_703655_8353_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع الإشعارات,SUPERVISOR,مشرف الإشعارات,,0,0,0
SN-N_715002_6574_11,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_752288_4421_21,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_875051_0183_14,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-N_885887_5431_8,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع الإشعارات,REPRESENTATIVE,مندوب الإشعارات,,0,0,0
SN-N_907285_6626_10,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-R_022944_9956_38,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_044019_6149_42,إنجينيكو موف 5000,REPLACED,—,FACTORY,—,,4200,400,1
SN-R_080330_7880_40,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_148186_8643_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التقارير الآخر,SUPERVISOR,مشرف الفرع الآخر,2026-09-27,4200,0,0
SN-R_352803_7009_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التقارير,REPRESENTATIVE,مندوب التقارير,2026-09-27,4200,0,0
SN-R_399363_8281_43,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_420467_8473_32,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_695880_4534_4,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,2026-09-27,4200,0,0
SN-R_719024_4023_28,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,3900,0,0
SN-R_791521_2123_30,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_826350_3517_26,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
SN-R_981121_8930_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,2026-09-27,4200,0,0
SN-S_012983_8387_6,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر التسليم,,0,0,0
SN-S_025843_7549_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_051744_0648_20,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر الطابور,,0,0,0
SN-S_059271_3939_1,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_088968_0563_25,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_171696_3871_9,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_349598_4318_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_469917_2512_23,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_477109_2091_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_509898_1421_18,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_558639_4564_8,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_565936_1149_4,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_598757_4286_14,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_604513_6436_5,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_620476_0819_26,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المزامنة,REPRESENTATIVE,مندوب المزامنة,,0,0,0
SN-S_632255_7663_13,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_648098_7821_16,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_664579_1274_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_729068_9272_17,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_730475_9425_21,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المزامنة,SUPERVISOR,مشرف المزامنة,,0,0,0
SN-S_741668_1748_22,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-S_816260_4766_11,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_890767_8923_3,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_908924_5498_10,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_916552_8330_19,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-S_970943_3773_24,إنجينيكو موف 5000,WITH_MERCHANT,فرع المزامنة,MERCHANT,محل تاجر الصور,,0,0,0
SN-T_075533_5252_27,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_092096_4927_19,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_097088_1905_29,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_112602_5131_28,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_225502_7686_8,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_343117_9480_26,إنجينيكو موف 5000,IN_TRANSIT,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_460979_8895_17,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_478904_1553_15,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_489658_3911_18,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_493447_0636_20,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_525487_2628_11,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_574339_6674_23,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_599991_0840_10,إنجينيكو موف 5000,DECOMMISSIONED,—,WAREHOUSE,مخزن التوالف,,0,0,0
SN-T_610536_3645_5,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_624252_0820_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_647361_9579_24,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_714157_8632_1,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,0,0,0
SN-T_719610_6505_6,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_747699_4309_7,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_792230_1315_25,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_826065_5105_22,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_832393_4434_14,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع التسليمات,REPRESENTATIVE,مندوب التسليمات,,0,0,0
SN-T_842424_4084_4,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_886720_1872_13,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_912975_0416_12,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-T_917907_3278_16,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع التسليمات,SUPERVISOR,مشرف التسليمات,,0,0,0
SN-T_945623_1713_21,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_959377_6106_9,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,—,—,,0,0,0
SN-T_997084_8756_2,إنجينيكو موف 5000,IN_TRANSIT,—,—,—,,0,0,0
SN-V_038067_2285_8,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المخالفات,REPRESENTATIVE,مندوب المخالفات,,0,0,0
SN-V_121246_7757_4,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_152843_0065_13,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_350522_2893_16,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_367507_6181_7,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_417129_4214_5,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_464324_4161_2,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_563009_7901_15,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_567491_2900_11,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_645701_0282_3,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_662335_8570_9,إنجينيكو موف 5000,WITH_REPRESENTATIVE,فرع المخالفات,REPRESENTATIVE,مندوب المخالفات,,0,0,0
SN-V_715888_4017_10,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_749749_1583_14,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_801765_8591_1,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_865054_4971_12,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-V_967060_3444_6,إنجينيكو موف 5000,IN_BRANCH_WAREHOUSE,فرع المخالفات,SUPERVISOR,مشرف المخالفات,,0,0,0
SN-X_532089_7310,إنجينيكو موف 5000,IN_COMPANY_WAREHOUSE,—,WAREHOUSE,مخزن الشركة الرئيسي,,4200,0,0
